,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,condition,iti,isi,high_group_on_left,left_group_value,right_group_value,left_item_value,right_item_value,left_img,right_img,left_img_path,right_img_path,onset,duration,no_response,left_chosen,chosen_group_value,unchosen_group_value,chosen_item_value,unchosen_item_value,chosen_img,unchosen_img,total_bonus_tally
122,,rl_choice,,html-keyboard-response,122,203622,0.0-1.0-170.0,0,0,46320,,874.0,,,68.0,24.0,24.0,1.0,hard,1000.0,3000.0,1.0,60.0,40.0,40.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,142.374,0.874,0.0,1.0,60.0,40.0,40.0,60.0,D,C,
123,,rl_choice_confirmation,,html-keyboard-response,123,204251,0.0-1.0-171.0-0.0,0,0,46320,,,,,,24.0,,1.0,,,,,,,,,,,,,143.0,0.626,,,,,,,,,
124,,isi,,html-keyboard-response,124,207252,0.0-1.0-173.0,0,0,46320,,,,,,24.0,,1.0,,,,,,,,,,,,,146.0,3.0,,,,,,,,,
125,,feedback,,html-keyboard-response,125,208256,0.0-1.0-174.0-0.0,0,0,46320,,,,,,24.0,,1.0,,,,,,,,,,,,,147.0,1.0,,,,,,,,,
126,,iti,,html-keyboard-response,126,209259,0.0-1.0-175.0,0,0,46320,,,,,,24.0,,1.0,,,,,,,,,,,,,148.0,1.0,,,,,,,,,
127,,rl_choice,,html-keyboard-response,127,210220,0.0-1.0-177.0,0,0,46320,,958.0,,,68.0,25.0,25.0,1.0,hard,2000.0,1000.0,1.0,60.0,40.0,40.0,40.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,148.958,0.958,0.0,1.0,60.0,40.0,40.0,40.0,D,C,
128,,rl_choice_confirmation,,html-keyboard-response,128,210775,0.0-1.0-178.0-0.0,0,0,46320,,,,,,25.0,,1.0,,,,,,,,,,,,,149.5,0.542,,,,,,,,,
129,,isi,,html-keyboard-response,129,211779,0.0-1.0-180.0,0,0,46320,,,,,,25.0,,1.0,,,,,,,,,,,,,150.5,1.0,,,,,,,,,
130,,feedback,,html-keyboard-response,130,212784,0.0-1.0-181.0-0.0,0,0,46320,,,,,,25.0,,1.0,,,,,,,,,,,,,151.5,1.0,,,,,,,,,
131,,iti,,html-keyboard-response,131,214786,0.0-1.0-182.0,0,0,46320,,,,,,25.0,,1.0,,,,,,,,,,,,,153.5,2.0,,,,,,,,,
132,,rl_choice,,html-keyboard-response,132,216290,0.0-1.0-184.0,0,0,46320,,,,,,26.0,26.0,1.0,easy,1000.0,1000.0,1.0,80.0,20.0,100.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,155.0,1.5,1.0,,,,,,,,
133,,rl_choice_warning,,html-keyboard-response,133,217293,0.0-1.0-186.0-0.0,0,0,46320,,,,,,26.0,,1.0,,,,,,,,,,,,,156.0,1.0,,,,,,,,,
134,,isi,,html-keyboard-response,134,218297,0.0-1.0-187.0,0,0,46320,,,,,,26.0,,1.0,,,,,,,,,,,,,157.0,1.0,,,,,,,,,
135,,iti,,html-keyboard-response,135,219306,0.0-1.0-189.0,0,0,46320,,,,,,26.0,,1.0,,,,,,,,,,,,,158.0,1.0,,,,,,,,,
136,,rl_choice,,html-keyboard-response,136,220812,0.0-1.0-191.0,0,0,46320,,,,,,27.0,27.0,1.0,hard,1000.0,1500.0,0.0,40.0,60.0,20.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,159.5,1.5,1.0,,,,,,,,
137,,rl_choice_warning,,html-keyboard-response,137,221816,0.0-1.0-193.0-0.0,0,0,46320,,,,,,27.0,,1.0,,,,,,,,,,,,,160.5,1.0,,,,,,,,,
138,,isi,,html-keyboard-response,138,223318,0.0-1.0-194.0,0,0,46320,,,,,,27.0,,1.0,,,,,,,,,,,,,162.0,1.5,,,,,,,,,
139,,iti,,html-keyboard-response,139,224322,0.0-1.0-196.0,0,0,46320,,,,,,27.0,,1.0,,,,,,,,,,,,,163.0,1.0,,,,,,,,,
140,,rl_choice,,html-keyboard-response,140,225825,0.0-1.0-198.0,0,0,46320,,,,,,28.0,28.0,1.0,hard,1500.0,1500.0,0.0,40.0,60.0,40.0,40.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,164.5,1.5,1.0,,,,,,,,
141,,rl_choice_warning,,html-keyboard-response,141,226826,0.0-1.0-200.0-0.0,0,0,46320,,,,,,28.0,,1.0,,,,,,,,,,,,,165.5,1.0,,,,,,,,,
142,,isi,,html-keyboard-response,142,228328,0.0-1.0-201.0,0,0,46320,,,,,,28.0,,1.0,,,,,,,,,,,,,167.0,1.5,,,,,,,,,
143,,iti,,html-keyboard-response,143,229831,0.0-1.0-203.0,0,0,46320,,,,,,28.0,,1.0,,,,,,,,,,,,,168.5,1.5,,,,,,,,,
144,,rl_choice,,html-keyboard-response,144,230743,0.0-1.0-205.0,0,0,46320,,909.0,,,75.0,29.0,29.0,1.0,easy,1000.0,1000.0,0.0,20.0,80.0,20.0,80.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,169.409,0.909,0.0,0.0,80.0,20.0,80.0,20.0,B,A,
145,,rl_choice_confirmation,,html-keyboard-response,145,231338,0.0-1.0-206.0-0.0,0,0,46320,,,,,,29.0,,1.0,,,,,,,,,,,,,170.0,0.591,,,,,,,,,
146,,isi,,html-keyboard-response,146,232341,0.0-1.0-208.0,0,0,46320,,,,,,29.0,,1.0,,,,,,,,,,,,,171.0,1.0,,,,,,,,,
147,,feedback,,html-keyboard-response,147,233348,0.0-1.0-209.0-0.0,0,0,46320,,,,,,29.0,,1.0,,,,,,,,,,,,,172.0,1.0,,,,,,,,,
148,,iti,,html-keyboard-response,148,234350,0.0-1.0-210.0,0,0,46320,,,,,,29.0,,1.0,,,,,,,,,,,,,173.0,1.0,,,,,,,,,
149,,rl_choice,,html-keyboard-response,149,235854,0.0-1.0-212.0,0,0,46320,,,,,,30.0,30.0,1.0,hard,1500.0,2000.0,1.0,60.0,40.0,80.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,174.5,1.5,1.0,,,,,,,,
150,,rl_choice_warning,,html-keyboard-response,150,236856,0.0-1.0-214.0-0.0,0,0,46320,,,,,,30.0,,1.0,,,,,,,,,,,,,175.5,1.0,,,,,,,,,
151,,isi,,html-keyboard-response,151,238858,0.0-1.0-215.0,0,0,46320,,,,,,30.0,,1.0,,,,,,,,,,,,,177.5,2.0,,,,,,,,,
152,,iti,,html-keyboard-response,152,240361,0.0-1.0-217.0,0,0,46320,,,,,,30.0,,1.0,,,,,,,,,,,,,179.0,1.5,,,,,,,,,
153,,rl_choice,,html-keyboard-response,153,241336,0.0-1.0-219.0,0,0,46320,,973.0,,,68.0,31.0,31.0,1.0,easy,1000.0,1500.0,1.0,80.0,20.0,80.0,0.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,179.973,0.973,0.0,1.0,80.0,20.0,80.0,0.0,B,A,
154,,rl_choice_confirmation,,html-keyboard-response,154,241867,0.0-1.0-220.0-0.0,0,0,46320,,,,,,31.0,,1.0,,,,,,,,,,,,,180.5,0.527,,,,,,,,,
155,,isi,,html-keyboard-response,155,243371,0.0-1.0-222.0,0,0,46320,,,,,,31.0,,1.0,,,,,,,,,,,,,182.0,1.5,,,,,,,,,
156,,feedback,,html-keyboard-response,156,244378,0.0-1.0-223.0-0.0,0,0,46320,,,,,,31.0,,1.0,,,,,,,,,,,,,183.0,1.0,,,,,,,,,
157,,iti,,html-keyboard-response,157,245382,0.0-1.0-224.0,0,0,46320,,,,,,31.0,,1.0,,,,,,,,,,,,,184.0,1.0,,,,,,,,,
158,,rl_choice,,html-keyboard-response,158,246313,0.0-1.0-226.0,0,0,46320,,929.0,,,75.0,32.0,32.0,1.0,easy,1000.0,3500.0,1.0,80.0,20.0,60.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,184.929,0.929,0.0,0.0,20.0,80.0,20.0,60.0,A,B,
159,,rl_choice_confirmation,,html-keyboard-response,159,246887,0.0-1.0-227.0-0.0,0,0,46320,,,,,,32.0,,1.0,,,,,,,,,,,,,185.5,0.571,,,,,,,,,
160,,isi,,html-keyboard-response,160,250396,0.0-1.0-229.0,0,0,46320,,,,,,32.0,,1.0,,,,,,,,,,,,,189.0,3.5,,,,,,,,,
161,,feedback,,html-keyboard-response,161,251397,0.0-1.0-230.0-0.0,0,0,46320,,,,,,32.0,,1.0,,,,,,,,,,,,,190.0,1.0,,,,,,,,,
162,,iti,,html-keyboard-response,162,252399,0.0-1.0-231.0,0,0,46320,,,,,,32.0,,1.0,,,,,,,,,,,,,191.0,1.0,,,,,,,,,
163,,rl_choice,,html-keyboard-response,163,253306,0.0-1.0-233.0,0,0,46320,,904.0,,,68.0,33.0,33.0,1.0,hard,2000.0,1500.0,1.0,60.0,40.0,40.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,191.904,0.904,0.0,1.0,60.0,40.0,40.0,20.0,D,C,
164,,rl_choice_confirmation,,html-keyboard-response,164,253919,0.0-1.0-234.0-0.0,0,0,46320,,,,,,33.0,,1.0,,,,,,,,,,,,,192.5,0.596,,,,,,,,,
165,,isi,,html-keyboard-response,165,255420,0.0-1.0-236.0,0,0,46320,,,,,,33.0,,1.0,,,,,,,,,,,,,194.0,1.5,,,,,,,,,
166,,feedback,,html-keyboard-response,166,256439,0.0-1.0-237.0-0.0,0,0,46320,,,,,,33.0,,1.0,,,,,,,,,,,,,195.0,1.0,,,,,,,,,
167,,iti,,html-keyboard-response,167,258440,0.0-1.0-238.0,0,0,46320,,,,,,33.0,,1.0,,,,,,,,,,,,,197.0,2.0,,,,,,,,,
168,,rl_choice,,html-keyboard-response,168,259775,0.0-1.0-240.0,0,0,46320,,1331.0,,,75.0,34.0,34.0,1.0,hard,3000.0,1000.0,0.0,40.0,60.0,20.0,60.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,198.331,1.331,0.0,0.0,60.0,40.0,60.0,20.0,D,C,
169,,rl_choice_confirmation,,html-keyboard-response,169,259946,0.0-1.0-241.0-0.0,0,0,46320,,,,,,34.0,,1.0,,,,,,,,,,,,,198.5,0.169,,,,,,,,,
170,,isi,,html-keyboard-response,170,260948,0.0-1.0-243.0,0,0,46320,,,,,,34.0,,1.0,,,,,,,,,,,,,199.5,1.0,,,,,,,,,
171,,feedback,,html-keyboard-response,171,261950,0.0-1.0-244.0-0.0,0,0,46320,,,,,,34.0,,1.0,,,,,,,,,,,,,200.5,1.0,,,,,,,,,
172,,iti,,html-keyboard-response,172,264951,0.0-1.0-245.0,0,0,46320,,,,,,34.0,,1.0,,,,,,,,,,,,,203.5,3.0,,,,,,,,,
173,,rl_choice,,html-keyboard-response,173,266454,0.0-1.0-247.0,0,0,46320,,,,,,35.0,35.0,1.0,easy,1500.0,1000.0,1.0,80.0,20.0,80.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,205.0,1.5,1.0,,,,,,,,
174,,rl_choice_warning,,html-keyboard-response,174,267456,0.0-1.0-249.0-0.0,0,0,46320,,,,,,35.0,,1.0,,,,,,,,,,,,,206.0,1.0,,,,,,,,,
175,,isi,,html-keyboard-response,175,268458,0.0-1.0-250.0,0,0,46320,,,,,,35.0,,1.0,,,,,,,,,,,,,207.0,1.0,,,,,,,,,
176,,iti,,html-keyboard-response,176,269967,0.0-1.0-252.0,0,0,46320,,,,,,35.0,,1.0,,,,,,,,,,,,,208.5,1.5,,,,,,,,,
177,,rl_choice,,html-keyboard-response,177,270794,0.0-1.0-254.0,0,0,46320,,822.0,,,68.0,36.0,36.0,1.0,easy,1500.0,2000.0,1.0,80.0,20.0,80.0,40.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,209.322,0.822,0.0,1.0,80.0,20.0,80.0,40.0,B,A,
178,,rl_choice_confirmation,,html-keyboard-response,178,271474,0.0-1.0-255.0-0.0,0,0,46320,,,,,,36.0,,1.0,,,,,,,,,,,,,210.0,0.678,,,,,,,,,
179,,isi,,html-keyboard-response,179,273476,0.0-1.0-257.0,0,0,46320,,,,,,36.0,,1.0,,,,,,,,,,,,,212.0,2.0,,,,,,,,,
180,,feedback,,html-keyboard-response,180,274477,0.0-1.0-258.0-0.0,0,0,46320,,,,,,36.0,,1.0,,,,,,,,,,,,,213.0,1.0,,,,,,,,,
181,,iti,,html-keyboard-response,181,275980,0.0-1.0-259.0,0,0,46320,,,,,,36.0,,1.0,,,,,,,,,,,,,214.5,1.5,,,,,,,,,
182,,rl_choice,,html-keyboard-response,182,277236,0.0-1.0-261.0,0,0,46320,,1252.0,,,68.0,37.0,37.0,1.0,easy,2000.0,1000.0,1.0,80.0,20.0,60.0,40.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,215.752,1.252,0.0,1.0,80.0,20.0,60.0,40.0,B,A,
183,,rl_choice_confirmation,,html-keyboard-response,183,277565,0.0-1.0-262.0-0.0,0,0,46320,,,,,,37.0,,1.0,,,,,,,,,,,,,216.0,0.248,,,,,,,,,
184,,isi,,html-keyboard-response,184,278568,0.0-1.0-264.0,0,0,46320,,,,,,37.0,,1.0,,,,,,,,,,,,,217.0,1.0,,,,,,,,,
185,,feedback,,html-keyboard-response,185,279569,0.0-1.0-265.0-0.0,0,0,46320,,,,,,37.0,,1.0,,,,,,,,,,,,,218.0,1.0,,,,,,,,,
186,,iti,,html-keyboard-response,186,281571,0.0-1.0-266.0,0,0,46320,,,,,,37.0,,1.0,,,,,,,,,,,,,220.0,2.0,,,,,,,,,
187,,rl_choice,,html-keyboard-response,187,283073,0.0-1.0-268.0,0,0,46320,,,,,,38.0,38.0,1.0,easy,3500.0,1500.0,0.0,20.0,80.0,40.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,221.5,1.5,1.0,,,,,,,,
188,,rl_choice_warning,,html-keyboard-response,188,284075,0.0-1.0-270.0-0.0,0,0,46320,,,,,,38.0,,1.0,,,,,,,,,,,,,222.5,1.0,,,,,,,,,
189,,isi,,html-keyboard-response,189,285577,0.0-1.0-271.0,0,0,46320,,,,,,38.0,,1.0,,,,,,,,,,,,,224.0,1.5,,,,,,,,,
190,,iti,,html-keyboard-response,190,289082,0.0-1.0-273.0,0,0,46320,,,,,,38.0,,1.0,,,,,,,,,,,,,227.5,3.5,,,,,,,,,
191,,rl_choice,,html-keyboard-response,191,290055,0.0-1.0-275.0,0,0,46320,,969.0,,,75.0,39.0,39.0,1.0,easy,1000.0,1000.0,1.0,80.0,20.0,60.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,228.469,0.969,0.0,0.0,20.0,80.0,20.0,60.0,A,B,
192,,rl_choice_confirmation,,html-keyboard-response,192,290589,0.0-1.0-276.0-0.0,0,0,46320,,,,,,39.0,,1.0,,,,,,,,,,,,,229.0,0.531,,,,,,,,,
193,,isi,,html-keyboard-response,193,291590,0.0-1.0-278.0,0,0,46320,,,,,,39.0,,1.0,,,,,,,,,,,,,230.0,1.0,,,,,,,,,
194,,feedback,,html-keyboard-response,194,292592,0.0-1.0-279.0-0.0,0,0,46320,,,,,,39.0,,1.0,,,,,,,,,,,,,231.0,1.0,,,,,,,,,
195,,iti,,html-keyboard-response,195,293594,0.0-1.0-280.0,0,0,46320,,,,,,39.0,,1.0,,,,,,,,,,,,,232.0,1.0,,,,,,,,,
196,,block_over,,html-keyboard-response,196,298502,0.0-1.0-281.0-0.0,0,0,46320,,4904.0,,,68.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,
197,,start_run,,html-keyboard-response,197,300456,0.0-1.0-281.0-1.0,0,0,46320,,1950.0,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,rl_choice,,html-keyboard-response,198,301794,0.0-1.0-282.0,0,0,46320,,1333.0,,,75.0,40.0,40.0,2.0,hard,1000.0,2000.0,0.0,40.0,60.0,40.0,40.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.333,1.333,0.0,0.0,60.0,40.0,40.0,40.0,D,C,
199,,rl_choice_confirmation,,html-keyboard-response,199,301965,0.0-1.0-283.0-0.0,0,0,46320,,,,,,40.0,,2.0,,,,,,,,,,,,,1.5,0.167,,,,,,,,,
200,,isi,,html-keyboard-response,200,303968,0.0-1.0-285.0,0,0,46320,,,,,,40.0,,2.0,,,,,,,,,,,,,3.5,2.0,,,,,,,,,
201,,feedback,,html-keyboard-response,201,304972,0.0-1.0-286.0-0.0,0,0,46320,,,,,,40.0,,2.0,,,,,,,,,,,,,4.5,1.0,,,,,,,,,
202,,iti,,html-keyboard-response,202,305974,0.0-1.0-287.0,0,0,46320,,,,,,40.0,,2.0,,,,,,,,,,,,,5.5,1.0,,,,,,,,,
203,,rl_choice,,html-keyboard-response,203,306898,0.0-1.0-289.0,0,0,46320,,917.0,,,68.0,41.0,41.0,2.0,hard,1000.0,3000.0,1.0,60.0,40.0,40.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,6.417,0.917,0.0,1.0,60.0,40.0,40.0,60.0,D,C,
204,,rl_choice_confirmation,,html-keyboard-response,204,307485,0.0-1.0-290.0-0.0,0,0,46320,,,,,,41.0,,2.0,,,,,,,,,,,,,7.0,0.583,,,,,,,,,
205,,isi,,html-keyboard-response,205,310488,0.0-1.0-292.0,0,0,46320,,,,,,41.0,,2.0,,,,,,,,,,,,,10.0,3.0,,,,,,,,,
206,,feedback,,html-keyboard-response,206,311493,0.0-1.0-293.0-0.0,0,0,46320,,,,,,41.0,,2.0,,,,,,,,,,,,,11.0,1.0,,,,,,,,,
207,,iti,,html-keyboard-response,207,312496,0.0-1.0-294.0,0,0,46320,,,,,,41.0,,2.0,,,,,,,,,,,,,12.0,1.0,,,,,,,,,
208,,rl_choice,,html-keyboard-response,208,313999,0.0-1.0-296.0,0,0,46320,,,,,,42.0,42.0,2.0,hard,1000.0,1000.0,0.0,40.0,60.0,40.0,40.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,13.5,1.5,1.0,,,,,,,,
209,,rl_choice_warning,,html-keyboard-response,209,315003,0.0-1.0-298.0-0.0,1,0,46320,,,,,,42.0,,2.0,,,,,,,,,,,,,14.5,1.0,,,,,,,,,
210,,isi,,html-keyboard-response,210,316009,0.0-1.0-299.0,0,0,46320,,,,,,42.0,,2.0,,,,,,,,,,,,,15.5,1.0,,,,,,,,,
211,,iti,,html-keyboard-response,211,317029,0.0-1.0-301.0,0,0,46320,,,,,,42.0,,2.0,,,,,,,,,,,,,16.5,1.0,,,,,,,,,
212,,rl_choice,,html-keyboard-response,212,317755,0.0-1.0-303.0,0,0,46320,,720.0,,,68.0,43.0,43.0,2.0,easy,1500.0,2000.0,0.0,20.0,80.0,0.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,17.22,0.72,0.0,1.0,20.0,80.0,0.0,60.0,A,B,
213,,rl_choice_confirmation,,html-keyboard-response,213,318539,0.0-1.0-304.0-0.0,0,0,46320,,,,,,43.0,,2.0,,,,,,,,,,,,,18.0,0.78,,,,,,,,,
214,,isi,,html-keyboard-response,214,320545,0.0-1.0-306.0,0,0,46320,,,,,,43.0,,2.0,,,,,,,,,,,,,20.0,2.0,,,,,,,,,
215,,feedback,,html-keyboard-response,215,321554,0.0-1.0-307.0-0.0,0,0,46320,,,,,,43.0,,2.0,,,,,,,,,,,,,21.0,1.0,,,,,,,,,
216,,iti,,html-keyboard-response,216,323057,0.0-1.0-308.0,0,0,46320,,,,,,43.0,,2.0,,,,,,,,,,,,,22.5,1.5,,,,,,,,,
217,,rl_choice,,html-keyboard-response,217,324022,0.0-1.0-310.0,0,0,46320,,961.0,,,75.0,44.0,44.0,2.0,hard,1000.0,1500.0,0.0,40.0,60.0,60.0,60.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,23.461,0.961,0.0,0.0,60.0,40.0,60.0,60.0,D,C,
218,,rl_choice_confirmation,,html-keyboard-response,218,324565,0.0-1.0-311.0-0.0,0,0,46320,,,,,,44.0,,2.0,,,,,,,,,,,,,24.0,0.539,,,,,,,,,
219,,isi,,html-keyboard-response,219,326068,0.0-1.0-313.0,0,0,46320,,,,,,44.0,,2.0,,,,,,,,,,,,,25.5,1.5,,,,,,,,,
220,,feedback,,html-keyboard-response,220,327072,0.0-1.0-314.0-0.0,0,0,46320,,,,,,44.0,,2.0,,,,,,,,,,,,,26.5,1.0,,,,,,,,,
221,,iti,,html-keyboard-response,221,328073,0.0-1.0-315.0,0,0,46320,,,,,,44.0,,2.0,,,,,,,,,,,,,27.5,1.0,,,,,,,,,
222,,rl_choice,,html-keyboard-response,222,329266,0.0-1.0-317.0,0,0,46320,,1190.0,,,75.0,45.0,45.0,2.0,hard,2000.0,2000.0,0.0,40.0,60.0,40.0,60.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,28.69,1.19,0.0,0.0,60.0,40.0,60.0,40.0,D,C,
223,,rl_choice_confirmation,,html-keyboard-response,223,329580,0.0-1.0-318.0-0.0,0,0,46320,,,,,,45.0,,2.0,,,,,,,,,,,,,29.0,0.31,,,,,,,,,
224,,isi,,html-keyboard-response,224,331582,0.0-1.0-320.0,0,0,46320,,,,,,45.0,,2.0,,,,,,,,,,,,,31.0,2.0,,,,,,,,,
225,,feedback,,html-keyboard-response,225,332586,0.0-1.0-321.0-0.0,0,0,46320,,,,,,45.0,,2.0,,,,,,,,,,,,,32.0,1.0,,,,,,,,,
226,,iti,,html-keyboard-response,226,334590,0.0-1.0-322.0,0,0,46320,,,,,,45.0,,2.0,,,,,,,,,,,,,34.0,2.0,,,,,,,,,
227,,rl_choice,,html-keyboard-response,227,335575,0.0-1.0-324.0,0,0,46320,,981.0,,,75.0,46.0,46.0,2.0,hard,2000.0,2000.0,0.0,40.0,60.0,40.0,40.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,34.981,0.981,0.0,0.0,60.0,40.0,40.0,40.0,D,C,
228,,rl_choice_confirmation,,html-keyboard-response,228,336098,0.0-1.0-325.0-0.0,0,0,46320,,,,,,46.0,,2.0,,,,,,,,,,,,,35.5,0.519,,,,,,,,,
229,,isi,,html-keyboard-response,229,338101,0.0-1.0-327.0,0,0,46320,,,,,,46.0,,2.0,,,,,,,,,,,,,37.5,2.0,,,,,,,,,
230,,feedback,,html-keyboard-response,230,339103,0.0-1.0-328.0-0.0,0,0,46320,,,,,,46.0,,2.0,,,,,,,,,,,,,38.5,1.0,,,,,,,,,
231,,iti,,html-keyboard-response,231,341106,0.0-1.0-329.0,0,0,46320,,,,,,46.0,,2.0,,,,,,,,,,,,,40.5,2.0,,,,,,,,,
232,,rl_choice,,html-keyboard-response,232,341966,0.0-1.0-331.0,0,0,46320,,858.0,,,75.0,47.0,47.0,2.0,hard,1500.0,1500.0,1.0,60.0,40.0,80.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,41.358,0.858,0.0,0.0,40.0,60.0,20.0,80.0,C,D,
233,,rl_choice_confirmation,,html-keyboard-response,233,342611,0.0-1.0-332.0-0.0,0,0,46320,,,,,,47.0,,2.0,,,,,,,,,,,,,42.0,0.642,,,,,,,,,
234,,isi,,html-keyboard-response,234,344114,0.0-1.0-334.0,0,0,46320,,,,,,47.0,,2.0,,,,,,,,,,,,,43.5,1.5,,,,,,,,,
235,,feedback,,html-keyboard-response,235,345117,0.0-1.0-335.0-0.0,0,0,46320,,,,,,47.0,,2.0,,,,,,,,,,,,,44.5,1.0,,,,,,,,,
236,,iti,,html-keyboard-response,236,346620,0.0-1.0-336.0,0,0,46320,,,,,,47.0,,2.0,,,,,,,,,,,,,46.0,1.5,,,,,,,,,
237,,rl_choice,,html-keyboard-response,237,347585,0.0-1.0-338.0,0,0,46320,,964.0,,,75.0,48.0,48.0,2.0,easy,3500.0,1000.0,1.0,80.0,20.0,60.0,0.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,46.964,0.964,0.0,0.0,20.0,80.0,0.0,60.0,A,B,
238,,rl_choice_confirmation,,html-keyboard-response,238,348124,0.0-1.0-339.0-0.0,0,0,46320,,,,,,48.0,,2.0,,,,,,,,,,,,,47.5,0.536,,,,,,,,,
239,,isi,,html-keyboard-response,239,349127,0.0-1.0-341.0,0,0,46320,,,,,,48.0,,2.0,,,,,,,,,,,,,48.5,1.0,,,,,,,,,
240,,feedback,,html-keyboard-response,240,350132,0.0-1.0-342.0-0.0,0,0,46320,,,,,,48.0,,2.0,,,,,,,,,,,,,49.5,1.0,,,,,,,,,
241,,iti,,html-keyboard-response,241,353635,0.0-1.0-343.0,0,0,46320,,,,,,48.0,,2.0,,,,,,,,,,,,,53.0,3.5,,,,,,,,,
242,,rl_choice,,html-keyboard-response,242,354660,0.0-1.0-345.0,0,0,46320,,1022.0,,,68.0,49.0,49.0,2.0,hard,1000.0,3500.0,1.0,60.0,40.0,80.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,54.022,1.022,0.0,1.0,60.0,40.0,80.0,20.0,D,C,
243,,rl_choice_confirmation,,html-keyboard-response,243,355143,0.0-1.0-346.0-0.0,0,0,46320,,,,,,49.0,,2.0,,,,,,,,,,,,,54.5,0.478,,,,,,,,,
244,,isi,,html-keyboard-response,244,358646,0.0-1.0-348.0,0,0,46320,,,,,,49.0,,2.0,,,,,,,,,,,,,58.0,3.5,,,,,,,,,
245,,feedback,,html-keyboard-response,245,359649,0.0-1.0-349.0-0.0,0,0,46320,,,,,,49.0,,2.0,,,,,,,,,,,,,59.0,1.0,,,,,,,,,
246,,iti,,html-keyboard-response,246,360654,0.0-1.0-350.0,0,0,46320,,,,,,49.0,,2.0,,,,,,,,,,,,,60.0,1.0,,,,,,,,,
