,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,condition,iti,isi,high_group_on_left,left_group_value,right_group_value,left_item_value,right_item_value,left_img,right_img,left_img_path,right_img_path,onset,duration,no_response,left_chosen,chosen_group_value,unchosen_group_value,chosen_item_value,unchosen_item_value,chosen_img,unchosen_img,total_bonus_tally
127,,iti,,html-keyboard-response,127,161537,0.0-1.0-175.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,144.5,1.0,,,,,,,,,
128,,rl_choice,,html-keyboard-response,128,161718,0.0-1.0-177.0,0,0,83590,,178.0,,,68.0,25.0,25.0,1.0,easy,1000.0,1500.0,0.0,20.0,80.0,20.0,60.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,144.678,0.178,0.0,1.0,20.0,80.0,20.0,60.0,C,D,
129,,rl_choice_confirmation,,html-keyboard-response,129,163041,0.0-1.0-178.0-0.0,0,0,83590,,,,,,25.0,,,,,,,,,,,,,,,146.0,1.322,,,,,,,,,
130,,isi,,html-keyboard-response,130,164545,0.0-1.0-180.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,147.5,1.5,,,,,,,,,
131,,feedback,,html-keyboard-response,131,165548,0.0-1.0-181.0-0.0,0,0,83590,,,,,,25.0,,,,,,,,,,,,,,,148.5,1.0,,,,,,,,,
132,,iti,,html-keyboard-response,132,166550,0.0-1.0-182.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,149.5,1.0,,,,,,,,,
133,,rl_choice,,html-keyboard-response,133,166784,0.0-1.0-184.0,0,0,83590,,231.0,,,68.0,26.0,26.0,1.0,easy,2000.0,1000.0,0.0,20.0,80.0,40.0,100.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,149.731,0.231,0.0,1.0,20.0,80.0,40.0,100.0,C,D,
134,,rl_choice_confirmation,,html-keyboard-response,134,168055,0.0-1.0-185.0-0.0,0,0,83590,,,,,,26.0,,,,,,,,,,,,,,,151.0,1.269,,,,,,,,,
135,,isi,,html-keyboard-response,135,169057,0.0-1.0-187.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,152.0,1.0,,,,,,,,,
136,,feedback,,html-keyboard-response,136,170059,0.0-1.0-188.0-0.0,0,0,83590,,,,,,26.0,,,,,,,,,,,,,,,153.0,1.0,,,,,,,,,
137,,iti,,html-keyboard-response,137,172065,0.0-1.0-189.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,155.0,2.0,,,,,,,,,
138,,rl_choice,,html-keyboard-response,138,172131,0.0-1.0-191.0,0,0,83590,,64.0,,,68.0,27.0,27.0,1.0,hard,1000.0,1000.0,1.0,60.0,40.0,60.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,155.064,0.064,0.0,1.0,60.0,40.0,60.0,20.0,B,A,
139,,rl_choice_confirmation,,html-keyboard-response,139,173569,0.0-1.0-192.0-0.0,0,0,83590,,,,,,27.0,,,,,,,,,,,,,,,156.5,1.436,,,,,,,,,
140,,isi,,html-keyboard-response,140,174574,0.0-1.0-194.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,157.5,1.0,,,,,,,,,
141,,feedback,,html-keyboard-response,141,175580,0.0-1.0-195.0-0.0,0,0,83590,,,,,,27.0,,,,,,,,,,,,,,,158.5,1.0,,,,,,,,,
142,,iti,,html-keyboard-response,142,176585,0.0-1.0-196.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,159.5,1.0,,,,,,,,,
143,,rl_choice,,html-keyboard-response,143,176715,0.0-1.0-198.0,0,0,83590,,129.0,,,68.0,28.0,28.0,1.0,easy,1500.0,1500.0,1.0,80.0,20.0,80.0,0.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,159.629,0.129,0.0,1.0,80.0,20.0,80.0,0.0,D,C,
144,,rl_choice_confirmation,,html-keyboard-response,144,178088,0.0-1.0-199.0-0.0,0,0,83590,,,,,,28.0,,,,,,,,,,,,,,,161.0,1.371,,,,,,,,,
145,,isi,,html-keyboard-response,145,179590,0.0-1.0-201.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,162.5,1.5,,,,,,,,,
146,,feedback,,html-keyboard-response,146,180593,0.0-1.0-202.0-0.0,0,0,83590,,,,,,28.0,,,,,,,,,,,,,,,163.5,1.0,,,,,,,,,
147,,iti,,html-keyboard-response,147,182097,0.0-1.0-203.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,165.0,1.5,,,,,,,,,
148,,rl_choice,,html-keyboard-response,148,182407,0.0-1.0-205.0,0,0,83590,,308.0,,,68.0,29.0,29.0,1.0,easy,2000.0,2000.0,0.0,20.0,80.0,20.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,165.308,0.308,0.0,1.0,20.0,80.0,20.0,80.0,C,D,
149,,rl_choice_confirmation,,html-keyboard-response,149,183602,0.0-1.0-206.0-0.0,0,0,83590,,,,,,29.0,,,,,,,,,,,,,,,166.5,1.192,,,,,,,,,
150,,isi,,html-keyboard-response,150,185607,0.0-1.0-208.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,168.5,2.0,,,,,,,,,
151,,feedback,,html-keyboard-response,151,186609,0.0-1.0-209.0-0.0,0,0,83590,,,,,,29.0,,,,,,,,,,,,,,,169.5,1.0,,,,,,,,,
152,,iti,,html-keyboard-response,152,188615,0.0-1.0-210.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,171.5,2.0,,,,,,,,,
153,,rl_choice,,html-keyboard-response,153,188680,0.0-1.0-212.0,0,0,83590,,64.0,,,68.0,30.0,30.0,1.0,hard,1500.0,1500.0,1.0,60.0,40.0,60.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,171.564,0.064,0.0,1.0,60.0,40.0,60.0,60.0,B,A,
154,,rl_choice_confirmation,,html-keyboard-response,154,190119,0.0-1.0-213.0-0.0,0,0,83590,,,,,,30.0,,,,,,,,,,,,,,,173.0,1.436,,,,,,,,,
155,,isi,,html-keyboard-response,155,191624,0.0-1.0-215.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,174.5,1.5,,,,,,,,,
156,,feedback,,html-keyboard-response,156,192626,0.0-1.0-216.0-0.0,0,0,83590,,,,,,30.0,,,,,,,,,,,,,,,175.5,1.0,,,,,,,,,
157,,iti,,html-keyboard-response,157,194130,0.0-1.0-217.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,177.0,1.5,,,,,,,,,
158,,rl_choice,,html-keyboard-response,158,194505,0.0-1.0-219.0,0,0,83590,,373.0,,,68.0,31.0,31.0,1.0,easy,3000.0,1000.0,0.0,20.0,80.0,40.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,177.373,0.373,0.0,1.0,20.0,80.0,40.0,80.0,C,D,
159,,rl_choice_confirmation,,html-keyboard-response,159,195636,0.0-1.0-220.0-0.0,0,0,83590,,,,,,31.0,,,,,,,,,,,,,,,178.5,1.127,,,,,,,,,
160,,isi,,html-keyboard-response,160,196642,0.0-1.0-222.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,179.5,1.0,,,,,,,,,
161,,feedback,,html-keyboard-response,161,197645,0.0-1.0-223.0-0.0,0,0,83590,,,,,,31.0,,,,,,,,,,,,,,,180.5,1.0,,,,,,,,,
162,,iti,,html-keyboard-response,162,200647,0.0-1.0-224.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,183.5,3.0,,,,,,,,,
163,,rl_choice,,html-keyboard-response,163,200860,0.0-1.0-226.0,0,0,83590,,209.0,,,68.0,32.0,32.0,1.0,easy,1000.0,1000.0,1.0,80.0,20.0,80.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,183.709,0.209,0.0,1.0,80.0,20.0,80.0,20.0,D,C,
164,,rl_choice_confirmation,,html-keyboard-response,164,202156,0.0-1.0-227.0-0.0,0,0,83590,,,,,,32.0,,,,,,,,,,,,,,,185.0,1.291,,,,,,,,,
165,,isi,,html-keyboard-response,165,203159,0.0-1.0-229.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,186.0,1.0,,,,,,,,,
166,,feedback,,html-keyboard-response,166,204163,0.0-1.0-230.0-0.0,0,0,83590,,,,,,32.0,,,,,,,,,,,,,,,187.0,1.0,,,,,,,,,
167,,iti,,html-keyboard-response,167,205165,0.0-1.0-231.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,188.0,1.0,,,,,,,,,
168,,rl_choice,,html-keyboard-response,168,205282,0.0-1.0-233.0,0,0,83590,,115.0,,,68.0,33.0,33.0,1.0,easy,1000.0,1000.0,0.0,20.0,80.0,40.0,60.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,188.115,0.115,0.0,1.0,20.0,80.0,40.0,60.0,C,D,
169,,rl_choice_confirmation,,html-keyboard-response,169,206669,0.0-1.0-234.0-0.0,0,0,83590,,,,,,33.0,,,,,,,,,,,,,,,189.5,1.385,,,,,,,,,
170,,isi,,html-keyboard-response,170,207671,0.0-1.0-236.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,190.5,1.0,,,,,,,,,
171,,feedback,,html-keyboard-response,171,208674,0.0-1.0-237.0-0.0,0,0,83590,,,,,,33.0,,,,,,,,,,,,,,,191.5,1.0,,,,,,,,,
172,,iti,,html-keyboard-response,172,209676,0.0-1.0-238.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,192.5,1.0,,,,,,,,,
173,,rl_choice,,html-keyboard-response,173,209966,0.0-1.0-240.0,0,0,83590,,289.0,,,68.0,34.0,34.0,1.0,hard,1500.0,1000.0,0.0,40.0,60.0,40.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,192.789,0.289,0.0,1.0,40.0,60.0,40.0,40.0,A,B,
174,,rl_choice_confirmation,,html-keyboard-response,174,211181,0.0-1.0-241.0-0.0,0,0,83590,,,,,,34.0,,,,,,,,,,,,,,,194.0,1.211,,,,,,,,,
175,,isi,,html-keyboard-response,175,212184,0.0-1.0-243.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,195.0,1.0,,,,,,,,,
176,,feedback,,html-keyboard-response,176,213186,0.0-1.0-244.0-0.0,0,0,83590,,,,,,34.0,,,,,,,,,,,,,,,196.0,1.0,,,,,,,,,
177,,iti,,html-keyboard-response,177,214690,0.0-1.0-245.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,197.5,1.5,,,,,,,,,
178,,rl_choice,,html-keyboard-response,178,214701,0.0-1.0-247.0,0,0,83590,,9.0,,,68.0,35.0,35.0,1.0,hard,1000.0,3000.0,0.0,40.0,60.0,40.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,197.509,0.009,0.0,1.0,40.0,60.0,40.0,40.0,A,B,
179,,rl_choice_confirmation,,html-keyboard-response,179,216196,0.0-1.0-248.0-0.0,0,0,83590,,,,,,35.0,,,,,,,,,,,,,,,199.0,1.491,,,,,,,,,
180,,isi,,html-keyboard-response,180,219202,0.0-1.0-250.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,202.0,3.0,,,,,,,,,
181,,feedback,,html-keyboard-response,181,220206,0.0-1.0-251.0-0.0,0,0,83590,,,,,,35.0,,,,,,,,,,,,,,,203.0,1.0,,,,,,,,,
182,,iti,,html-keyboard-response,182,221212,0.0-1.0-252.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,204.0,1.0,,,,,,,,,
183,,rl_choice,,html-keyboard-response,183,221682,0.0-1.0-254.0,0,0,83590,,467.0,,,68.0,36.0,36.0,1.0,easy,1000.0,3500.0,0.0,20.0,80.0,0.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,204.467,0.467,0.0,1.0,20.0,80.0,0.0,80.0,C,D,
184,,rl_choice_confirmation,,html-keyboard-response,184,222717,0.0-1.0-255.0-0.0,0,0,83590,,,,,,36.0,,,,,,,,,,,,,,,205.5,1.033,,,,,,,,,
185,,isi,,html-keyboard-response,185,226221,0.0-1.0-257.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,209.0,3.5,,,,,,,,,
186,,feedback,,html-keyboard-response,186,227228,0.0-1.0-258.0-0.0,0,0,83590,,,,,,36.0,,,,,,,,,,,,,,,210.0,1.0,,,,,,,,,
187,,iti,,html-keyboard-response,187,228231,0.0-1.0-259.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,211.0,1.0,,,,,,,,,
188,,rl_choice,,html-keyboard-response,188,228560,0.0-1.0-261.0,0,0,83590,,327.0,,,68.0,37.0,37.0,1.0,hard,2000.0,1500.0,1.0,60.0,40.0,40.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,211.327,0.327,0.0,1.0,60.0,40.0,40.0,20.0,B,A,
189,,rl_choice_confirmation,,html-keyboard-response,189,229737,0.0-1.0-262.0-0.0,0,0,83590,,,,,,37.0,,,,,,,,,,,,,,,212.5,1.173,,,,,,,,,
190,,isi,,html-keyboard-response,190,231244,0.0-1.0-264.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,214.0,1.5,,,,,,,,,
191,,feedback,,html-keyboard-response,191,232247,0.0-1.0-265.0-0.0,0,0,83590,,,,,,37.0,,,,,,,,,,,,,,,215.0,1.0,,,,,,,,,
192,,iti,,html-keyboard-response,192,234253,0.0-1.0-266.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,217.0,2.0,,,,,,,,,
193,,rl_choice,,html-keyboard-response,193,234435,0.0-1.0-268.0,0,0,83590,,181.0,,,68.0,38.0,38.0,1.0,hard,3000.0,1000.0,1.0,60.0,40.0,40.0,40.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,217.181,0.181,0.0,1.0,60.0,40.0,40.0,40.0,B,A,
194,,rl_choice_confirmation,,html-keyboard-response,194,235757,0.0-1.0-269.0-0.0,0,0,83590,,,,,,38.0,,,,,,,,,,,,,,,218.5,1.319,,,,,,,,,
195,,isi,,html-keyboard-response,195,236763,0.0-1.0-271.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,219.5,1.0,,,,,,,,,
196,,feedback,,html-keyboard-response,196,237768,0.0-1.0-272.0-0.0,0,0,83590,,,,,,38.0,,,,,,,,,,,,,,,220.5,1.0,,,,,,,,,
197,,iti,,html-keyboard-response,197,240771,0.0-1.0-273.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,223.5,3.0,,,,,,,,,
198,,rl_choice,,html-keyboard-response,198,241093,0.0-1.0-275.0,0,0,83590,,320.0,,,68.0,39.0,39.0,1.0,easy,3000.0,3000.0,1.0,80.0,20.0,100.0,0.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,223.82,0.32,0.0,1.0,80.0,20.0,100.0,0.0,D,C,
199,,rl_choice_confirmation,,html-keyboard-response,199,242280,0.0-1.0-276.0-0.0,0,0,83590,,,,,,39.0,,,,,,,,,,,,,,,225.0,1.18,,,,,,,,,
200,,isi,,html-keyboard-response,200,245283,0.0-1.0-278.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,228.0,3.0,,,,,,,,,
201,,feedback,,html-keyboard-response,201,246286,0.0-1.0-279.0-0.0,0,0,83590,,,,,,39.0,,,,,,,,,,,,,,,229.0,1.0,,,,,,,,,
202,,iti,,html-keyboard-response,202,249288,0.0-1.0-280.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,232.0,3.0,,,,,,,,,
203,,block_over,,html-keyboard-response,203,255031,0.0-1.0-281.0-0.0,0,0,83590,,5740.0,,,68.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,
204,,start_run,,html-keyboard-response,204,256580,0.0-1.0-281.0-1.0,0,0,83590,,1549.0,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,rl_choice,,html-keyboard-response,205,257300,0.0-1.0-282.0,0,0,83590,,717.0,,,68.0,40.0,40.0,2.0,hard,2000.0,1000.0,1.0,60.0,40.0,80.0,40.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.717,0.717,0.0,1.0,60.0,40.0,80.0,40.0,B,A,
206,,rl_choice_confirmation,,html-keyboard-response,206,258088,0.0-1.0-283.0-0.0,0,0,83590,,,,,,40.0,,,,,,,,,,,,,,,1.5,0.783,,,,,,,,,
207,,isi,,html-keyboard-response,207,259090,0.0-1.0-285.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,2.5,1.0,,,,,,,,,
208,,feedback,,html-keyboard-response,208,260095,0.0-1.0-286.0-0.0,0,0,83590,,,,,,40.0,,,,,,,,,,,,,,,3.5,1.0,,,,,,,,,
209,,iti,,html-keyboard-response,209,262099,0.0-1.0-287.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,5.5,2.0,,,,,,,,,
210,,rl_choice,,html-keyboard-response,210,263605,0.0-1.0-289.0,0,0,83590,,,,,,41.0,41.0,2.0,easy,1000.0,2000.0,0.0,20.0,80.0,20.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,7.0,1.5,1.0,,,,,,,,
211,,rl_choice_warning,,html-keyboard-response,211,264611,0.0-1.0-291.0-0.0,1,0,83590,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,,,,,,,,
212,,isi,,html-keyboard-response,212,266617,0.0-1.0-292.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,10.0,2.0,,,,,,,,,
213,,iti,,html-keyboard-response,213,267619,0.0-1.0-294.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,11.0,1.0,,,,,,,,,
214,,rl_choice,,html-keyboard-response,214,268055,0.0-1.0-296.0,0,0,83590,,433.0,,,68.0,42.0,42.0,2.0,easy,3500.0,2000.0,1.0,80.0,20.0,100.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,11.433,0.433,0.0,1.0,80.0,20.0,100.0,20.0,D,C,
215,,rl_choice_confirmation,,html-keyboard-response,215,269123,0.0-1.0-297.0-0.0,0,0,83590,,,,,,42.0,,,,,,,,,,,,,,,12.5,1.067,,,,,,,,,
216,,isi,,html-keyboard-response,216,271129,0.0-1.0-299.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,14.5,2.0,,,,,,,,,
217,,feedback,,html-keyboard-response,217,272135,0.0-1.0-300.0-0.0,0,0,83590,,,,,,42.0,,,,,,,,,,,,,,,15.5,1.0,,,,,,,,,
218,,iti,,html-keyboard-response,218,275641,0.0-1.0-301.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,19.0,3.5,,,,,,,,,
219,,rl_choice,,html-keyboard-response,219,275832,0.0-1.0-303.0,0,0,83590,,190.0,,,68.0,43.0,43.0,2.0,easy,2000.0,1000.0,0.0,20.0,80.0,20.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,19.19,0.19,0.0,1.0,20.0,80.0,20.0,80.0,C,D,
220,,rl_choice_confirmation,,html-keyboard-response,220,277146,0.0-1.0-304.0-0.0,0,0,83590,,,,,,43.0,,,,,,,,,,,,,,,20.5,1.31,,,,,,,,,
221,,isi,,html-keyboard-response,221,278153,0.0-1.0-306.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,21.5,1.0,,,,,,,,,
222,,feedback,,html-keyboard-response,222,279155,0.0-1.0-307.0-0.0,0,0,83590,,,,,,43.0,,,,,,,,,,,,,,,22.5,1.0,,,,,,,,,
223,,iti,,html-keyboard-response,223,281161,0.0-1.0-308.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,24.5,2.0,,,,,,,,,
224,,rl_choice,,html-keyboard-response,224,281260,0.0-1.0-310.0,0,0,83590,,97.0,,,68.0,44.0,44.0,2.0,easy,2000.0,1000.0,0.0,20.0,80.0,40.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,24.597,0.097,0.0,1.0,20.0,80.0,40.0,80.0,C,D,
225,,rl_choice_confirmation,,html-keyboard-response,225,282670,0.0-1.0-311.0-0.0,0,0,83590,,,,,,44.0,,,,,,,,,,,,,,,26.0,1.403,,,,,,,,,
226,,isi,,html-keyboard-response,226,283676,0.0-1.0-313.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,27.0,1.0,,,,,,,,,
227,,feedback,,html-keyboard-response,227,284844,0.0-1.0-314.0-0.0,0,0,83590,,,,,,44.0,,,,,,,,,,,,,,,28.0,1.0,,,,,,,,,
228,,iti,,html-keyboard-response,228,286847,0.0-1.0-315.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,30.0,2.0,,,,,,,,,
229,,rl_choice,,html-keyboard-response,229,288351,0.0-1.0-317.0,0,0,83590,,,,,,45.0,45.0,2.0,easy,1000.0,1000.0,1.0,80.0,20.0,100.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,31.5,1.5,1.0,,,,,,,,
230,,rl_choice_warning,,html-keyboard-response,230,289356,0.0-1.0-319.0-0.0,1,0,83590,,,,,,,,,,,,,,,,,,,,,32.5,1.0,,,,,,,,,
231,,isi,,html-keyboard-response,231,290361,0.0-1.0-320.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,33.5,1.0,,,,,,,,,
232,,iti,,html-keyboard-response,232,291367,0.0-1.0-322.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,34.5,1.0,,,,,,,,,
233,,rl_choice,,html-keyboard-response,233,292869,0.0-1.0-324.0,0,0,83590,,,,,,46.0,46.0,2.0,easy,1000.0,1500.0,0.0,20.0,80.0,40.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,36.0,1.5,1.0,,,,,,,,
234,,rl_choice_warning,,html-keyboard-response,234,293871,0.0-1.0-326.0-0.0,1,0,83590,,,,,,,,,,,,,,,,,,,,,37.0,1.0,,,,,,,,,
235,,isi,,html-keyboard-response,235,295376,0.0-1.0-327.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,38.5,1.5,,,,,,,,,
236,,iti,,html-keyboard-response,236,296379,0.0-1.0-329.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,39.5,1.0,,,,,,,,,
237,,rl_choice,,html-keyboard-response,237,297882,0.0-1.0-331.0,0,0,83590,,,,,,47.0,47.0,2.0,easy,1000.0,3000.0,0.0,20.0,80.0,0.0,100.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,41.0,1.5,1.0,,,,,,,,
238,,rl_choice_warning,,html-keyboard-response,238,298884,0.0-1.0-333.0-0.0,1,0,83590,,,,,,,,,,,,,,,,,,,,,42.0,1.0,,,,,,,,,
239,,isi,,html-keyboard-response,239,301888,0.0-1.0-334.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,45.0,3.0,,,,,,,,,
240,,iti,,html-keyboard-response,240,302889,0.0-1.0-336.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,46.0,1.0,,,,,,,,,
241,,rl_choice,,html-keyboard-response,241,304397,0.0-1.0-338.0,0,0,83590,,,,,,48.0,48.0,2.0,hard,1000.0,1000.0,0.0,40.0,60.0,60.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,47.5,1.5,1.0,,,,,,,,
242,,rl_choice_warning,,html-keyboard-response,242,305404,0.0-1.0-340.0-0.0,1,0,83590,,,,,,,,,,,,,,,,,,,,,48.5,1.0,,,,,,,,,
243,,isi,,html-keyboard-response,243,306409,0.0-1.0-341.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,49.5,1.0,,,,,,,,,
244,,iti,,html-keyboard-response,244,307414,0.0-1.0-343.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,50.5,1.0,,,,,,,,,
245,,rl_choice,,html-keyboard-response,245,308916,0.0-1.0-345.0,0,0,83590,,,,,,49.0,49.0,2.0,easy,1500.0,2000.0,0.0,20.0,80.0,40.0,60.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,52.0,1.5,1.0,,,,,,,,
246,,rl_choice_warning,,html-keyboard-response,246,309922,0.0-1.0-347.0-0.0,1,0,83590,,,,,,,,,,,,,,,,,,,,,53.0,1.0,,,,,,,,,
247,,isi,,html-keyboard-response,247,311929,0.0-1.0-348.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,55.0,2.0,,,,,,,,,
248,,iti,,html-keyboard-response,248,313440,0.0-1.0-350.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,56.5,1.5,,,,,,,,,
249,,rl_choice,,html-keyboard-response,249,314943,0.0-1.0-352.0,0,0,83590,,,,,,50.0,50.0,2.0,easy,1000.0,1000.0,1.0,80.0,20.0,80.0,0.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,58.0,1.5,1.0,,,,,,,,
250,,rl_choice_warning,,html-keyboard-response,250,315948,0.0-1.0-354.0-0.0,1,0,83590,,,,,,,,,,,,,,,,,,,,,59.0,1.0,,,,,,,,,
251,,isi,,html-keyboard-response,251,316952,0.0-1.0-355.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,60.0,1.0,,,,,,,,,
252,,iti,,html-keyboard-response,252,317956,0.0-1.0-357.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,61.0,1.0,,,,,,,,,
253,,rl_choice,,html-keyboard-response,253,319461,0.0-1.0-359.0,0,0,83590,,,,,,51.0,51.0,2.0,easy,3000.0,1500.0,0.0,20.0,80.0,20.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,62.5,1.5,1.0,,,,,,,,
254,,rl_choice_warning,,html-keyboard-response,254,320463,0.0-1.0-361.0-0.0,1,0,83590,,,,,,,,,,,,,,,,,,,,,63.5,1.0,,,,,,,,,
255,,isi,,html-keyboard-response,255,321971,0.0-1.0-362.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,65.0,1.5,,,,,,,,,
256,,iti,,html-keyboard-response,256,324977,0.0-1.0-364.0,0,0,83590,,,,,,,,,,,,,,,,,,,,,68.0,3.0,,,,,,,,,
